,Rooms,Material,Total area,Live area,Kitchen,Toilet type,Price,Floor,TotalFloor
4926,2,6,55.7,29.0,8.5,7,5900,6.0,6.0
4927,2,15,61.2,34.1,11.0,7,5990,20.0,25.0
4928,2,18,57.9,32.1,12.3,7,5990,3.0,13.0
4929,2,19,67.5,35.6,11.2,7,5990,2.0,16.0
4930,2,15,62.0,35.0,10.0,2,6000,6.0,19.0
4931,2,18,61.0,31.0,13.5,7,6000,7.0,24.0
4932,2,15,65.0,36.5,11.0,7,6000,3.0,16.0
4933,2,18,65.0,37.0,13.5,8,6000,6.0,18.0
4934,2,15,59.0,29.9,11.3,0,6033,7.0,16.0
4935,2,14,50.0,31.0,8.0,7,6100,4.0,10.0
4936,2,14,60.0,29.0,11.0,2,6200,8.0,12.0
4937,2,14,52.0,29.0,9.5,7,6299,10.0,25.0
4938,2,14,60.5,35.3,8.0,7,6300,6.0,7.0
4939,2,15,79.9,35.6,10.7,7,6300,2.0,23.0
4940,2,15,69.9,34.9,9.9,7,6300,19.0,22.0
4941,2,15,60.4,34.4,11.0,7,6350,16.0,25.0
4942,2,18,63.5,39.6,15.0,7,6400,8.0,16.0
4943,2,15,54.5,31.4,9.5,7,6472,11.0,12.0
4944,2,15,54.5,15.8,9.5,7,6472,10.0,12.0
4945,2,2,66.2,30.0,14.0,7,6500,10.0,10.0
4946,2,15,73.0,33.0,14.5,2,6500,5.0,25.0
4947,2,15,62.5,33.5,13.4,0,6557,3.0,20.0
4948,2,15,57.8,34.8,9.6,7,6590,5.0,12.0
4949,2,15,66.2,38.5,13.3,7,6600,17.0,24.0
4950,2,15,57.9,34.9,9.5,7,6600,11.0,12.0
4951,2,15,58.0,34.8,9.7,7,6612,10.0,12.0
4952,2,15,82.0,41.9,11.6,7,6700,4.0,8.0
4953,2,15,59.0,34.5,10.9,7,6726,21.0,25.0
4954,2,15,79.5,35.6,10.3,7,6750,18.0,22.0
4955,2,19,66.0,40.0,13.0,7,6750,9.0,12.0
4956,2,19,66.0,31.0,11.8,8,6800,7.0,12.0
4957,2,15,73.0,33.0,13.7,7,6800,23.0,25.0
4958,2,15,60.3,35.7,11.0,7,6874,21.0,25.0
4959,2,14,59.4,36.8,8.4,7,6880,5.0,24.0
4960,2,14,73.1,36.0,10.5,7,6990,2.0,15.0
4961,2,25,55.0,34.2,8.0,7,7000,5.0,5.0
4962,2,15,68.0,36.0,11.0,7,7000,16.0,16.0
4963,2,19,59.1,29.0,12.5,7,7100,4.0,17.0
4964,2,25,52.0,25.0,9.5,8,7150,1.0,5.0
4965,2,18,52.0,20.0,21.0,0,7200,3.0,22.0
4966,2,15,65.1,39.5,11.5,7,7300,9.0,24.0
4967,2,14,75.5,38.0,12.0,7,7300,10.0,10.0
4968,2,15,70.0,36.6,12.2,7,7400,12.0,20.0
4969,2,18,67.0,28.0,13.0,0,7500,13.0,19.0
4970,2,14,67.7,42.0,9.0,8,7500,14.0,17.0
4971,2,15,88.2,43.9,13.0,7,7541,11.0,12.0
4972,2,15,65.0,28.0,25.0,7,7699,3.0,25.0
4973,2,15,73.1,32.5,13.4,7,7750,12.0,25.0
4974,2,22,74.4,36.0,20.0,7,7800,2.0,3.0
4975,2,15,62.5,33.9,10.7,7,7800,17.0,20.0
4976,2,15,64.0,38.0,28.0,8,7900,23.0,24.0
4977,2,15,59.8,30.5,9.2,7,7950,22.0,25.0
4978,2,15,82.5,40.5,10.0,0,8000,7.0,7.0
4979,2,15,63.7,37.7,13.0,7,8100,3.0,18.0
4980,2,15,69.4,35.0,11.2,7,8100,11.0,15.0
4981,2,15,68.4,35.1,14.1,7,8100,6.0,25.0
4982,2,15,70.3,38.0,10.5,7,8380,7.0,16.0
4983,2,14,64.4,28.0,27.0,7,8500,5.0,16.0
4984,2,14,79.0,38.2,16.5,7,8500,3.0,16.0
4985,2,15,67.6,35.0,14.5,7,8500,24.0,25.0
4986,2,18,62.9,30.8,10.7,7,8800,3.0,8.0
4987,2,15,93.3,48.6,24.9,7,8864,8.0,16.0
4988,2,15,93.3,48.6,24.9,7,8864,8.0,12.0
4989,2,15,93.6,39.7,26.0,7,8892,11.0,12.0
4990,2,15,72.0,37.2,14.0,7,9000,4.0,10.0
4991,2,14,67.8,33.4,11.0,0,9000,9.0,25.0
4992,2,15,83.8,49.0,14.5,7,9350,24.0,25.0
4993,2,15,77.0,37.0,15.0,7,9400,11.0,12.0
4994,2,14,68.6,35.0,10.0,8,9500,3.0,4.0
4995,2,15,81.4,40.0,15.0,7,9500,6.0,15.0
4996,2,14,67.4,42.1,12.0,8,9800,3.0,14.0
4997,2,15,120.0,66.0,16.5,7,9900,21.0,25.0
4998,2,15,73.2,35.6,13.6,8,9950,7.0,9.0
4999,2,15,100.8,39.7,9.6,7,10000,23.0,23.0
5000,2,15,76.5,40.5,0.0,8,10400,6.0,18.0
5001,2,18,72.2,39.7,13.7,2,10400,8.0,20.0
5002,2,19,75.0,43.0,15.0,7,10500,7.0,25.0
5003,2,15,73.0,36.9,14.6,8,10900,4.0,24.0
5004,2,15,82.0,44.0,17.0,7,10900,1.0,4.0
5005,2,18,74.0,40.0,15.0,2,11500,24.0,25.0
5006,2,15,102.0,51.2,20.2,0,12000,8.0,14.0
5007,2,14,96.0,35.0,35.0,0,12500,15.0,25.0
5008,2,15,90.0,40.0,15.0,7,12700,4.0,5.0
5009,2,13,80.0,41.5,13.6,7,13000,2.0,5.0
5010,2,15,90.0,44.0,15.0,8,13000,3.0,6.0
5011,2,14,75.0,34.0,20.0,7,13500,4.0,6.0
5012,2,15,92.0,41.2,18.0,0,17484,8.0,13.0
5013,2,13,116.2,42.1,42.4,1,18400,2.0,5.0
5014,2,15,76.1,33.5,18.5,0,21600,5.0,8.0
5015,2,15,117.0,40.1,46.5,0,22500,6.0,12.0
5016,3,23,58.4,42.4,6.1,8,4250,1.0,5.0
5017,3,16,59.8,42.8,6.2,7,4600,8.0,9.0
5018,3,14,54.3,39.5,5.6,7,4600,4.0,5.0
5019,3,16,62.0,43.0,6.3,7,4700,8.0,9.0
5020,3,14,55.0,40.0,5.0,7,4800,5.0,5.0
5021,3,16,63.0,44.0,6.5,7,4900,2.0,9.0
5022,3,23,62.9,46.0,7.0,7,4900,2.0,9.0
5023,3,23,58.3,43.5,6.0,8,5000,1.0,5.0
5024,3,10,57.2,38.9,6.2,7,5000,4.0,9.0
5025,3,23,86.0,53.0,12.0,7,5000,4.0,19.0
5026,3,3,57.1,38.9,6.1,7,5000,2.0,10.0
5027,3,28,55.4,40.9,5.0,7,5100,5.0,5.0
5028,3,3,58.0,39.2,6.3,7,5100,5.0,10.0
5029,3,3,59.0,37.7,7.0,7,5250,9.0,10.0
5030,3,3,60.4,38.9,6.2,7,5330,3.0,9.0
5031,3,3,57.4,39.0,6.1,7,5400,2.0,9.0
5032,3,10,66.0,43.0,9.6,7,5590,7.0,9.0
5033,3,2,70.0,41.4,11.3,7,5600,1.0,12.0
5034,3,23,71.5,43.1,7.5,7,5600,2.0,10.0
5035,3,2,70.0,46.0,10.5,7,5600,2.0,16.0
5036,3,2,70.0,42.0,11.0,7,5700,2.0,12.0
5037,3,18,85.0,51.5,12.0,7,5750,2.0,21.0
5038,3,8,72.0,43.0,8.5,7,5800,6.0,10.0
5039,3,3,73.0,38.0,16.0,7,5900,3.0,9.0
5040,3,14,63.0,40.0,9.0,8,5900,4.0,10.0
5041,3,6,72.0,40.4,8.0,7,5950,2.0,9.0
5042,3,6,67.0,45.0,9.0,7,5950,2.0,4.0
5043,3,2,69.4,44.2,7.7,7,5990,5.0,12.0
5044,3,8,68.0,44.0,9.0,8,5990,6.0,9.0
5045,3,2,79.4,47.1,14.8,7,6000,6.0,16.0
5046,3,23,65.4,42.9,9.5,7,6000,8.0,9.0
5047,3,6,70.0,43.0,8.5,7,6000,4.0,9.0
5048,3,10,60.3,41.0,6.1,7,6050,1.0,2.0
5049,3,2,67.8,40.4,8.5,7,6100,13.0,17.0
5050,3,23,86.0,54.0,12.0,7,6100,15.0,19.0
5051,3,23,66.4,42.5,10.8,7,6150,11.0,12.0
5052,3,3,60.0,44.0,7.0,7,6200,2.0,9.0
5053,3,2,75.8,46.9,11.2,7,6200,13.0,14.0
5054,3,6,68.2,43.2,8.4,7,6300,7.0,10.0
5055,3,10,72.1,43.5,8.6,7,6300,7.0,10.0
5056,3,10,68.0,43.0,8.3,7,6300,10.0,11.0
5057,3,2,67.0,42.0,11.0,7,6300,9.0,16.0
5058,3,23,70.3,46.6,10.7,7,6320,1.0,16.0
5059,3,23,67.6,42.7,8.2,7,6350,6.0,6.0
5060,3,14,78.1,45.0,9.2,2,6413,2.0,4.0
5061,3,14,68.0,48.0,7.0,7,6450,2.0,3.0
5062,3,23,80.0,48.6,11.0,7,6500,2.0,10.0
5063,3,2,69.4,41.5,11.3,7,6500,12.0,12.0
5064,3,2,68.0,41.0,12.0,8,6500,1.0,12.0
5065,3,14,64.0,40.6,9.4,7,6500,4.0,10.0
5066,3,2,80.0,47.4,14.9,7,6550,8.0,12.0
5067,3,2,80.0,47.0,15.0,7,6650,7.0,12.0
5068,3,23,80.2,48.0,15.0,7,6699,1.0,12.0
5069,3,6,67.9,42.8,8.4,7,6700,3.0,9.0
5070,3,9,74.4,47.0,10.8,7,6700,9.0,10.0
5071,3,14,75.8,40.0,9.9,2,6740,3.0,4.0
5072,3,2,66.0,42.5,10.7,7,6760,11.0,16.0
5073,3,2,79.8,47.3,14.9,7,6800,1.0,10.0
5074,3,15,74.0,43.0,10.0,7,6800,2.0,16.0
5075,3,2,81.4,47.0,15.0,7,6800,11.0,12.0
5076,3,6,81.7,49.5,11.0,8,6800,10.0,10.0
5077,3,10,71.2,43.0,10.9,7,6850,10.0,12.0
5078,3,2,80.0,47.0,15.0,7,6890,11.0,12.0
5079,3,2,76.7,53.1,11.2,7,6900,6.0,17.0
5080,3,15,67.9,40.6,9.4,0,6955,4.0,16.0
5081,3,2,78.1,46.3,14.9,7,6990,4.0,16.0
5082,3,18,76.2,50.7,10.3,7,6990,8.0,16.0
5083,3,6,69.0,43.5,8.5,7,7000,3.0,10.0
5084,3,2,70.0,41.4,10.7,7,7000,5.0,12.0
5085,3,23,70.0,41.7,10.8,7,7000,9.0,12.0
5086,3,15,78.0,45.6,11.7,0,7002,3.0,24.0
5087,3,25,74.5,49.0,8.0,7,7100,3.0,4.0
5088,3,2,75.0,45.0,11.5,7,7100,8.0,12.0
5089,3,2,74.0,44.0,11.0,7,7100,4.0,17.0
5090,3,15,75.0,48.0,11.0,7,7100,17.0,17.0
5091,3,15,74.0,43.2,14.0,7,7102,7.0,10.0
5092,3,2,75.8,46.9,11.0,7,7150,13.0,15.0
5093,3,6,69.0,43.5,8.5,7,7150,6.0,10.0
5094,3,23,69.9,39.5,10.7,7,7200,16.0,17.0
5095,3,6,68.0,45.4,8.3,7,7250,8.0,10.0
5096,3,23,83.3,46.9,11.5,7,7350,9.0,17.0
5097,3,23,70.0,42.4,11.2,7,7500,1.0,12.0
5098,3,22,81.3,54.4,8.7,7,7650,2.0,3.0
5099,3,2,79.8,46.3,15.0,7,7700,4.0,16.0
5100,3,14,78.0,46.0,10.2,7,7800,16.0,20.0
5101,3,23,80.6,45.6,11.4,7,7800,10.0,14.0
5102,3,25,76.0,54.0,9.0,7,7850,5.0,5.0
5103,3,14,74.0,59.0,12.0,7,7900,6.0,12.0
5104,3,14,87.0,50.6,18.8,8,8000,2.0,5.0
5105,3,18,56.0,42.0,22.0,7,8100,17.0,24.0
5106,3,15,99.9,53.2,10.9,7,8200,3.0,22.0
5107,3,15,99.1,53.2,10.0,7,8250,18.0,23.0
5108,3,25,72.2,56.4,8.3,8,8400,3.0,4.0
5109,3,15,106.0,58.0,13.0,7,8400,2.0,21.0
5110,3,15,105.6,58.0,12.6,7,8400,2.0,21.0
5111,3,15,84.3,51.4,13.3,0,8455,3.0,20.0
5112,3,14,95.0,58.0,12.0,0,8500,6.0,9.0
5113,3,18,80.0,50.8,10.5,7,8500,3.0,10.0
5114,3,14,66.8,43.6,12.0,7,8600,5.0,14.0
5115,3,23,78.0,44.0,11.0,7,8600,9.0,17.0
5116,3,15,87.0,51.9,12.3,0,8700,20.0,24.0
5117,3,15,77.1,42.2,13.0,0,8800,4.0,24.0
5118,3,18,89.1,48.4,14.5,8,8850,5.0,10.0
5119,3,14,80.6,50.0,13.0,7,8900,16.0,16.0
5120,3,18,86.0,51.7,12.0,7,8950,20.0,24.0
5121,3,18,95.0,59.1,16.2,0,9200,4.0,5.0
5122,3,14,86.0,49.0,15.0,7,9260,2.0,13.0
5123,3,15,96.9,55.8,13.8,0,9352,8.0,16.0
5124,3,14,103.0,45.0,24.0,7,9400,18.0,18.0
5125,3,15,99.9,55.5,13.2,7,9490,20.0,24.0
5126,3,15,105.2,48.3,14.3,7,9573,9.0,22.0
5127,3,15,85.5,49.5,14.4,8,9600,2.0,24.0
5128,3,14,92.0,57.0,11.0,7,9700,7.0,14.0
5129,3,14,91.5,52.7,14.0,0,9700,9.0,22.0
5130,3,15,83.0,54.0,9.3,2,9800,17.0,25.0
5131,3,15,97.1,61.6,15.5,0,9800,7.0,11.0
5132,3,15,77.0,43.0,13.0,0,9800,10.0,24.0
5133,3,19,80.2,47.2,12.5,7,9800,7.0,16.0
5134,3,15,90.0,57.0,13.6,7,10000,3.0,10.0
5135,3,23,92.0,58.6,12.2,7,10000,7.0,7.0
5136,3,15,98.7,61.0,14.5,7,10314,13.0,22.0
5137,3,15,114.8,47.0,30.4,7,10360,2.0,25.0
5138,3,15,95.9,49.0,18.5,7,10477,12.0,16.0
5139,3,18,90.0,52.5,13.0,0,10500,22.0,26.0
5140,3,15,96.3,52.0,18.6,7,10520,14.0,16.0
5141,3,15,104.6,59.3,14.0,7,10565,20.0,23.0
5142,3,15,131.0,66.0,14.0,0,10700,2.0,17.0
5143,3,15,89.0,49.6,9.0,2,10700,2.0,4.0
5144,3,15,95.0,48.0,10.0,5,10900,3.0,24.0
5145,3,15,86.5,44.1,11.2,7,10920,10.0,25.0
5146,3,14,103.1,67.3,11.5,7,11000,3.0,17.0
5147,3,14,88.5,50.5,12.9,7,11000,15.0,21.0
5148,3,14,126.6,53.0,59.8,2,11206,4.0,4.0
5149,3,15,91.6,50.6,12.9,7,11370,17.0,25.0
5150,3,14,88.0,49.0,15.0,0,11500,2.0,16.0
5151,3,15,112.2,49.9,15.5,7,11725,13.0,22.0
5152,3,15,112.8,68.1,15.7,7,11788,12.0,22.0
5153,3,15,95.0,54.0,14.0,0,11800,24.0,25.0
5154,3,15,86.0,46.6,13.0,8,11900,2.0,10.0
5155,3,15,96.0,51.0,12.7,0,11900,7.0,16.0
5156,3,14,124.4,83.4,12.0,7,12000,2.0,4.0
5157,3,15,125.8,82.0,16.7,7,12200,9.0,12.0
5158,3,15,102.0,63.5,13.0,0,12300,23.0,25.0
5159,3,13,100.0,0.0,42.0,8,12300,9.0,24.0
5160,3,14,83.2,47.0,11.0,0,12500,3.0,6.0
5161,3,15,100.0,54.7,13.1,0,12700,11.0,25.0
5162,3,15,95.0,56.0,11.7,0,12750,5.0,20.0
5163,3,15,112.0,73.0,15.0,2,12800,2.0,4.0
5164,3,14,108.9,64.3,13.0,0,13000,12.0,25.0
5165,3,15,98.0,0.0,33.6,7,13500,18.0,18.0
5166,3,14,97.5,63.5,12.0,0,14000,5.0,10.0
5167,3,15,123.2,81.8,16.9,7,14045,11.0,12.0
5168,3,15,96.3,52.0,18.4,7,14212,14.0,16.0
5169,3,15,96.3,51.9,18.7,7,14264,14.0,16.0
5170,3,18,99.0,51.0,12.5,7,14500,4.0,23.0
5171,3,15,90.0,51.1,11.4,2,14500,16.0,25.0
5172,3,15,95.5,53.0,15.0,7,14500,4.0,5.0
5173,3,14,100.0,54.8,13.0,0,14900,3.0,14.0
5174,3,23,166.0,80.0,25.0,0,15300,2.0,3.0
5175,3,18,107.0,60.0,13.5,0,15499,4.0,5.0
5176,3,15,110.0,0.0,40.8,0,15500,12.0,25.0
5177,3,15,100.0,73.0,0.0,0,15590,3.0,17.0
5178,3,14,105.0,64.0,37.0,0,17250,15.0,16.0
5179,3,14,152.0,45.8,50.4,0,19000,1.0,5.0
5180,3,15,105.0,58.0,14.8,0,19400,13.0,15.0
5181,3,15,109.7,61.0,13.5,0,19500,5.0,5.0
5182,3,13,145.2,60.9,40.3,1,23100,3.0,5.0
5183,3,15,143.0,0.0,16.0,0,23500,2.0,5.0
5184,3,13,159.5,62.6,48.6,1,26800,3.0,5.0
5185,4,23,73.0,50.0,6.1,7,5600,6.0,12.0
5186,4,4,72.4,39.0,6.2,7,5750,9.0,9.0
5187,4,3,73.1,49.0,6.2,7,5850,6.0,10.0
5188,4,4,73.0,49.0,7.0,7,5950,6.0,9.0
5189,4,3,74.0,54.0,6.5,7,5980,9.0,10.0
5190,4,23,77.2,55.0,9.4,7,5999,2.0,9.0
5191,4,3,74.0,50.0,6.3,7,6000,9.0,10.0
5192,4,4,73.9,49.0,10.0,7,6100,7.0,9.0
5193,4,3,73.0,51.0,7.0,7,6200,0.0,9.0
5194,4,23,87.6,57.0,8.4,7,6200,1.0,9.0
5195,4,14,80.0,51.0,9.2,7,6700,7.0,10.0
5196,4,14,77.0,49.0,9.0,7,7100,6.0,12.0
5197,4,3,120.0,0.0,15.0,7,7800,9.0,10.0
5198,4,23,94.6,62.0,15.0,7,7900,1.0,12.0
5199,4,25,98.0,71.0,8.6,7,9790,5.0,5.0
5200,4,17,85.0,59.0,9.0,0,9900,2.0,2.0
5201,4,15,97.5,66.0,13.7,0,10023,3.0,20.0
5202,4,14,110.0,55.0,29.0,0,10700,9.0,14.0
5203,4,14,103.0,66.0,15.0,7,10800,12.0,13.0
5204,4,15,114.7,47.0,30.6,7,11441,13.0,25.0
5205,4,15,115.5,47.0,30.9,7,11850,20.0,25.0
5206,4,14,101.3,67.0,13.0,0,11989,5.0,16.0
5207,4,18,199.8,71.0,17.1,0,13300,3.0,3.0
5208,4,14,130.0,72.0,17.4,1,13500,2.0,16.0
5209,4,18,175.0,60.0,14.0,0,14000,15.0,16.0
5210,4,14,93.0,70.0,32.0,0,14000,8.0,15.0
5211,4,14,120.0,75.0,17.0,0,15000,6.0,8.0
5212,4,15,134.0,67.0,17.0,0,16588,11.0,11.0
5213,4,15,120.0,73.0,13.0,1,16600,5.0,5.0
5214,4,14,176.0,95.0,24.0,0,22000,3.0,25.0
5215,4,15,256.0,100.0,44.0,2,22990,10.0,10.0
5216,4,14,210.0,67.0,24.0,1,22999,3.0,3.0
5217,4,25,161.0,54.0,31.0,7,23000,5.0,6.0
5218,4,15,200.0,76.0,29.2,1,25440,3.0,3.0
5219,4,14,187.0,94.0,39.6,0,29950,4.0,5.0
5220,5,3,101.0,62.0,15.5,7,7850,7.0,10.0
5221,5,4,101.3,62.0,15.2,7,7990,5.0,9.0
5222,5,23,101.9,63.0,15.3,7,8000,2.0,9.0
5223,5,15,268.0,150.0,30.0,0,12600,3.0,3.0
5224,5,15,136.0,77.0,12.0,0,17500,13.0,13.0
5225,5,14,220.0,80.0,20.0,7,22500,5.0,5.0
5226,5,15,140.0,95.0,13.6,0,22850,19.0,25.0
5227,5,15,420.0,142.0,44.0,2,26990,10.0,10.0
5228,1,18,27.0,15.0,6.0,8,1662,3.0,9.0
5229,1,14,30.2,14.7,10.0,8,1700,5.0,9.0
5230,1,15,24.0,0.0,0.0,8,1910,17.0,18.0
5231,1,14,39.0,19.0,10.8,7,1980,9.0,9.0
5232,1,15,22.3,18.6,0.0,8,2007,8.0,25.0
5233,1,15,33.0,15.0,9.0,8,2050,15.0,23.0
5234,1,15,37.0,20.0,11.0,7,2100,7.0,23.0
5235,1,15,41.0,19.0,11.0,7,2200,7.0,20.0
5236,1,15,24.0,24.0,24.0,8,2200,7.0,24.0
5237,1,15,23.0,15.0,0.0,8,2230,6.0,24.0
5238,1,15,23.0,15.0,0.0,8,2230,6.0,24.0
5239,1,15,38.0,19.0,11.0,7,2250,5.0,20.0
5240,1,15,32.5,0.0,11.0,8,2250,6.0,22.0
5241,1,15,34.0,17.0,9.0,8,2300,7.0,24.0
5242,1,15,40.2,16.0,10.4,8,2300,9.0,20.0
5243,1,15,33.0,16.0,9.3,8,2300,6.0,22.0
5244,1,15,25.0,11.0,4.0,8,2300,16.0,24.0
5245,1,18,27.0,16.0,8.0,8,2300,19.0,24.0
5246,1,14,35.0,15.0,13.0,8,2300,2.0,6.0
5247,1,15,37.0,18.0,11.0,7,2320,5.0,20.0
5248,1,15,33.0,16.0,9.0,8,2350,7.0,22.0
5249,1,18,32.0,22.0,5.0,8,2350,7.0,10.0
5250,1,15,31.9,19.0,5.8,8,2399,5.0,5.0
5251,1,15,41.0,17.0,11.0,7,2400,15.0,20.0
5252,1,15,42.0,23.0,10.0,8,2400,5.0,24.0
5253,1,18,33.0,16.0,9.3,8,2400,9.0,24.0
5254,1,13,23.2,16.0,5.0,8,2400,11.0,18.0
5255,1,10,27.0,18.0,4.0,8,2400,3.0,5.0
5256,1,15,37.0,17.0,10.0,7,2450,5.0,20.0
5257,1,14,28.6,16.0,5.4,8,2450,1.0,5.0
5258,1,15,37.0,17.0,11.0,7,2450,4.0,20.0
5259,1,15,23.0,17.0,0.0,8,2470,12.0,20.0
5260,1,15,25.0,16.0,5.0,8,2470,6.0,24.0
5261,1,14,30.0,15.2,8.3,5,2480,4.0,6.0
5262,1,15,36.0,16.0,13.0,7,2500,10.0,20.0
5263,1,15,38.0,17.0,10.5,8,2500,11.0,20.0
5264,1,23,36.0,18.6,8.0,7,2500,8.0,9.0
5265,1,14,30.6,14.3,8.9,8,2500,3.0,6.0
5266,1,18,33.0,16.0,8.8,7,2550,2.0,21.0
5267,1,18,25.0,14.0,5.0,8,2550,9.0,24.0
5268,1,23,33.0,10.0,12.7,8,2550,7.0,12.0
5269,1,19,26.0,15.0,5.0,8,2580,8.0,16.0
5270,1,14,32.5,10.0,14.5,8,2590,3.0,3.0
5271,1,15,33.0,16.0,9.0,7,2600,4.0,18.0
5272,1,18,33.0,15.3,8.6,8,2600,16.0,25.0
5273,1,15,44.0,20.5,10.0,7,2600,6.0,25.0
5274,1,18,32.4,14.0,8.6,8,2650,12.0,25.0
5275,1,11,28.9,15.7,5.4,8,2650,5.0,5.0
5276,1,18,33.0,16.5,9.0,8,2650,6.0,24.0
5277,1,18,41.5,20.0,10.8,7,2650,18.0,20.0
5278,1,23,33.0,11.0,12.7,8,2650,3.0,12.0
5279,1,19,32.0,15.8,8.7,8,2690,1.0,21.0
5280,1,15,23.7,17.3,0.0,8,2700,8.0,18.0
5281,1,15,39.0,19.0,11.0,7,2700,7.0,10.0
5282,1,18,33.0,15.3,9.0,8,2700,2.0,24.0
5283,1,23,32.0,21.0,6.0,8,2700,4.0,10.0
5284,1,6,42.0,19.0,10.8,7,2700,3.0,10.0
5285,1,15,31.0,21.6,0.0,8,2700,4.0,10.0
5286,1,15,37.0,15.0,13.0,8,2720,14.0,20.0
5287,1,15,26.0,18.8,5.0,8,2750,7.0,19.0
5288,1,23,41.1,18.7,10.2,8,2750,2.0,24.0
5289,1,15,45.0,18.0,12.0,7,2750,6.0,22.0
5290,1,1,39.0,15.0,9.0,8,2750,8.0,12.0
5291,1,14,30.0,17.8,5.5,2,2750,4.0,4.0
5292,1,15,33.5,22.0,0.0,8,2790,2.0,10.0
5293,1,18,41.2,18.0,10.0,8,2800,5.0,25.0
5294,1,18,40.0,15.0,13.6,7,2800,11.0,25.0
5295,1,18,31.4,14.0,8.6,8,2800,25.0,25.0
5296,1,14,31.0,17.0,5.5,8,2820,4.0,4.0
5297,1,18,28.0,18.0,0.0,8,2850,3.0,10.0
5298,1,14,31.0,17.5,5.3,8,2850,1.0,4.0
5299,1,15,47.0,23.0,11.0,7,2900,15.0,22.0
5300,1,15,38.0,20.0,10.5,8,2900,20.0,24.0
5301,1,15,31.0,14.0,8.0,7,2900,24.0,25.0
5302,1,14,31.0,17.0,5.7,8,2900,5.0,5.0
5303,1,15,40.0,16.0,13.0,8,2940,23.0,25.0
5304,1,19,44.9,16.3,11.8,8,2950,2.0,20.0
5305,1,14,31.0,17.0,6.0,8,2950,3.0,5.0
5306,1,18,40.3,16.8,11.3,7,2950,10.0,23.0
5307,1,14,33.0,16.5,6.5,8,2970,2.0,5.0
5308,1,18,42.0,14.0,14.0,7,2978,8.0,9.0
5309,1,15,41.2,17.0,11.2,7,2990,2.0,11.0
5310,1,18,36.0,16.0,9.0,8,2999,21.0,21.0
5311,1,18,40.0,18.6,10.0,8,3000,22.0,23.0
5312,1,18,40.0,18.6,10.0,7,3000,10.0,25.0
5313,1,18,38.0,17.4,11.0,7,3000,15.0,24.0
5314,1,14,35.9,14.9,13.5,8,3000,2.0,6.0
5315,1,14,41.5,17.5,11.5,7,3000,2.0,4.0
5316,1,15,32.0,17.0,8.0,8,3050,3.0,5.0
5317,1,15,36.4,14.0,11.5,8,3050,2.0,25.0
5318,1,14,27.6,11.6,7.1,8,3050,5.0,5.0
5319,1,14,30.0,16.0,5.5,8,3080,2.0,5.0
5320,1,14,30.0,17.0,5.3,8,3100,4.0,5.0
5321,1,15,44.0,20.0,12.0,7,3100,14.0,23.0
5322,1,15,47.0,22.0,13.0,7,3100,9.0,19.0
5323,1,15,36.0,16.0,12.0,2,3100,15.0,25.0
5324,1,13,40.0,19.0,11.0,2,3100,10.0,10.0
5325,1,14,30.0,17.0,6.5,8,3100,4.0,5.0
5326,1,14,30.9,17.4,5.4,8,3100,4.0,5.0
5327,1,18,32.4,17.0,8.6,8,3100,2.0,6.0
5328,1,18,43.5,15.1,10.7,7,3130,5.0,9.0
5329,1,15,32.5,17.2,8.7,8,3149,3.0,5.0
5330,1,23,40.2,18.5,10.7,7,3150,1.0,12.0
5331,1,23,40.5,18.5,11.0,7,3150,10.0,10.0
5332,1,15,35.0,15.0,11.0,8,3150,14.0,14.0
5333,1,19,35.0,15.0,11.0,8,3150,16.0,25.0
5334,1,14,35.0,15.3,12.6,8,3190,3.0,6.0
5335,1,23,41.5,19.0,10.0,7,3199,3.0,5.0
5336,1,15,49.0,20.0,13.0,7,3200,7.0,23.0
5337,1,14,38.2,17.0,10.2,7,3200,11.0,14.0
5338,1,18,38.2,16.0,9.5,2,3200,9.0,24.0
5339,1,15,33.0,15.3,9.0,8,3200,11.0,25.0
5340,1,14,30.0,13.0,7.0,8,3200,4.0,5.0
5341,1,23,35.5,15.8,10.8,8,3200,5.0,5.0
5342,1,18,43.0,15.0,13.0,7,3200,1.0,9.0
5343,1,14,37.0,20.0,7.0,8,3200,3.0,3.0
5344,1,23,43.0,16.0,14.0,7,3250,6.0,9.0
5345,1,23,49.0,23.0,10.0,7,3290,5.0,5.0
5346,1,15,33.0,14.0,10.0,7,3300,6.0,16.0
5347,1,14,33.5,14.0,10.5,7,3300,18.0,20.0
5348,1,14,42.0,19.9,10.3,7,3300,5.0,5.0
5349,1,14,37.7,20.4,5.6,7,3300,1.0,3.0
5350,1,14,27.5,14.0,5.8,7,3300,2.0,5.0
5351,1,14,32.0,18.0,6.0,8,3350,2.0,5.0
5352,1,14,35.0,17.0,12.0,7,3400,3.0,5.0
5353,1,10,37.4,17.7,8.7,7,3400,4.0,4.0
5354,1,15,38.0,16.0,9.0,7,3400,3.0,4.0
5355,1,14,32.0,14.0,9.0,8,3450,1.0,6.0
5356,1,14,40.7,20.6,9.9,8,3450,6.0,6.0
5357,1,14,34.0,18.0,7.0,7,3490,5.0,5.0
5358,1,18,42.0,20.0,10.8,7,3500,2.0,23.0
5359,1,18,34.0,16.0,9.0,8,3500,23.0,24.0
5360,1,10,40.0,18.0,11.0,7,3500,5.0,5.0
5361,1,14,31.3,17.0,5.5,8,3500,4.0,5.0
